Applicant.ID,text,City,State.Name,Latitude,Longitude
7808,cashier marshalls,Chevy Chase,Maryland,38.9805603,-77.08389282
7817,dental office manager retire,Omaha,Nebraska,41.25865173,-95.93719482
7856,production food group machine operatordriver stevens transportation class cdl driver drive otr company pay per milecustomer ervice rep verizon wireless review credit report make decision approve customer service take inbound call make outbound callrisk anaylist morgan chase bank answer inbound call also court order levy legal asstcustomer service rep teleperformace make outbound call take inbound call,Groveport,Ohio,39.85583496,-82.90013123
7869,cast member chuck cheese,Olathe,Kansas,38.88352585,-94.8182373
7873,preschool grade teacher torah prepfirst grade teacher three trail elementarynan truman state university,Independence,Missouri,39.09275055,-94.41490936
7878,residential service aide newhopwhousing inc mpnitor cmlients sheltercompanion aide alexandria city human service assist elderly handicap person woth cook clean bath everyday lifecorrectional officer department corrections keep safety security employees inmates custody,fort belvoir,Virginia,38.71070862,-77.14582062
7893,driver transforce inc reinhart account cdl servicedriver rdp deliver locally warehouse work alsodriver reinhart foodservice local driver hand deliver case trailer various account mostly subway,Hilliard,Ohio,40.03429031,-83.13924408
7896,sytems analyst trax international test service support test electronic intelligence systemsprogram manager caci provide operations support intelligence systems iraq afghanistan,Yuma,Arizona,32.72231293,-114.62088013
7898,stock kimball midwestcashier dunkin donuts,Columbus,Ohio,39.96276093,-82.99629211
7901,housekeep forestville rehabilitation center clean room day clean around whole build help residents,Forestville ,Maryland,38.84653854,-76.87648773
7902,barista server embassy suit work coffee house restaurant serve room service welldelivery driver pasquales pizza pasta deliver pizza help kitchen,Columbus.,Ohio,39.96276093,-82.99629211
7905,assistant manager dot fashion llc teayarnna johnson washington johnson yahoo com retail store manager staff train schedule expense control report familiar aspects chain store operations excellent communication customer service interpersonal skills work efficiently effectively team environments independently self motivate organize flexible reliable easy get along career history linemark print temporary aug present responsibilities highlight massive mail cod laminate cut label dusk jacket book bind ship paper products book calendar business card folders ect dot fashion llc assistant manager april april responsibilities highlight manage large successful customer service team high pressure environments handle cash check credit card transactions keep date new promotions ensure associate inform motivate sell responsible hire orientations job train sessions store associate continuously coach mentor develop store associate identify client need first manage count weekly stock inventory style customers well mannequins housekeep rearrange merchandise display restock shelve maintain tidy attractive organize retail store environment supervise customer service staff ensure daily call metrics quotas meetdata entry intern opefm osse file close invoice order handle data entry payroll post work order administrative duties need maintain update employee file perform office clerical duties administrative duties include print organize document schedule room meet filefront desk clerk magic glass ensure work order service call accurate prior pass field team process order quotation request telephone fax email inquiries record serial number data base products ship coordinate office service order supply newspaper distribution pass card issuance offsite document storage shred service update vendor list train administration staff new policies procedures require organize order shipments,Oxon hill ,Maryland,38.80440903,-76.97466278
7914,volunteer office assistant self employ volunteer office assistant answer phone direct call take message compile copy sort file record office activities business transactions activities document complete form perform mail distribution activities complete mail bill contract policies invoice check track high call volume quality respond resolve various inquiries problems within establish production compose rout non routine correspondence answer inquiries require write response operate office machine photocopiers scanners facsimile machine voice mail systems person computers heavy data entry word process spreadsheet maintenance batch materials proofread document complete form perform basic mail distribution activities produce list label form document conduct search duplicate record pair create appointment schedule clients keep record materials file remove miss duplicate use logbooks computers add record duplicate record file track materials remove file order ensure borrow file returncertify professional coder account coordinator beacon medical service certify professional coder account coordinator assign cod diagnose procedures perform facility bill insurance thirdparty payers answer high volume call regard patient prescription refill perform general file duties include sort file materials correspondence record business form materials accord alpha numeric date subject color cod system count patient document materials etc group batch tabulate batch total bill invoice import bill post payments account software within rigid time line check manual file duplicate miss misfiled items prepare file materials storage destroy document accord guidelines data entry electronic hardcopy medical claim variety fund set manual file systems handle money financial transactionsstudent loan bill clerk state colorado input student loan research update exist loan process deferments forbearances obtain enrollment information student loan recipients answer large volume phone call regard student account registration class withdrawal process payments rebate loan collect require documentation applicants follow miss items establish maintain update file databases record document recur internal report compile document customer file enter intakes data management system process assessment prepare commitment letter denial letter cancel file necessary process document receive file verify accuracy completeness document may may,Aurora,Colorado,39.71293259,-104.81935883
7919,retail management caesars atlantic city hotel casinoretail lead casino longport longport new jersey,Atlantic City,New Jersey,39.36061096,-74.43187714
7920,correctional officer brevard correctional facility care custody control inmates supervise set hourly count security check along issue pass permitextradition agent transcor america care custody control inmates transport vans buss state state file report keep track money receive,Sharpes,Florida,28.43227577,-80.7561264
7938,csc security csc event staff gate guard crowd controlcsp block inbound call bind call greet costumer help guide right tax pro,Columbus ,Ohio,39.96276093,-82.99629211
7950,security officer ics security security officer six year experience work security officer skilled perform patrol duties associate protocols hand depth experience handle emergencies medical accidents threats violence vandalism possess unarm arm security license washington secure entrance exit facilities head officer work along client properly secure event venues location secure guard vice president china work along secret service police department virginia police department direct pedestrian vehicle traffic daily perform road block riot angry civilans manage group security officer assign post reliefs schedule issue unifiorms equipments check proper credentials enter facility scan card finger print driver license check perform safety inspections order flail negative activity perform build sweep area sweep work along wit bomb squad tactical units perform build sweep evacuations direct civilians proper escape route gather count proper fulfill safety entire facility escort client hand secure location assist secret service guard superior officials govenor virginia john mccain republican senates democrat senates officoals take necessary action spot need record daily log date time order events number people brief entrance time exit time,"Washington,DC",District of Columbia,38.89206314,-77.01991272
7956,assistant production team cornerstone home lend inc assist enter new loan applications order service include insurance title tax transcripts appraisals upload system upon receipt order service create report provide update borrowers status support staff needtrainer technical support contract dallas nephrology associate constant train physicians clinicians administrative staff preparation software upgrade government policy enhancements provide triage support end users work part team provide support locations assist internal clients navigate allscripts ehr databases system breakage responsible hippa compliance maintain database medical correspondenceclinical software trainer dallas nephrology associate design build participate schedule webcasts future replacement medical software maintain ongoing business responsibilities implement ongoing train institute newly develop clinical policies procedures create clinical operations workflow responsible advise clinical staff evaluations establish education performance goals,Dallas,Texas,32.77797699,-96.79621124
7974,administrative assistant university health system assist clerical task data entry follow update mail listsales clerk walgreens ring customers clean storeteam member cashier long john silver operate cash register ring customer order handle cash food prep,San Antonio,Texas,29.4251709,-98.49461365
8016,sales associate carsons help customers find look customers ready check check,chicago,Illinois,41.8832283,-87.63240051
8019,passenger service agent air wisconsine airline corporation provide effective effiicient customer service passengers timely friendly mannersenior budget analyst ministry finance economic development prepare execute government sierra leone budgetsecurity officer mount everest security agency provide security government facilities include government offices,Alexandria,Virginia,38.80466461,-77.04361725
8021,assistant desert computer resources assist owner day day activities research ship receive sales customer service marketauto detail royal car wash wash vacuum wipe detail carswindshield tech interstate auto glass sell windshield repair replacements report confirm customer insurance information insurance company repair windshields,Scottsdale,Arizona,33.49490738,-111.92606354
8025,real estate sales century row list sell residential home lead generation new customers hold open house list appointments show home buyersoffice file room cannon business service file room supervisor responsible process car loan file document locate review,livonia,Michigan,42.39506531,-83.36949921
8028,cashier cedar point operate cash register greet customers wait customer handle money stock shelvecashier home depot operate cash register greet customers wait customers handle moneycashier toy operate cash register greet customers wait customers handle money,Sandusky,Ohio,41.45493317,-82.71096039
8032,mail clerk postal service process letter sort mail data input key small bundle machine,jamica,New York,40.70000076,-73.80000305
8046,cashier aeropostalecashier forevercashier coachmodel hollister,Jacksonville,Florida,30.32596779,-81.65676117
8059,firefighter paramedic thornton fire deptfirefighter paramedic lansing fire dept,Thornton,Illinois,41.56839752,-87.61128235
8064,roofer self employ contractor,High Point,North Carolina,35.95397186,-80.00393677
8069,legal tech eeoc support legal staffcivil worker paralegal unite state air force paralegal military justicenan retire,Boston,Massachusetts,42.35899353,-71.0586319
8071,registration manager suzuki orff school musicregistration manager chicago center music education,Chicago,Illinois,41.8832283,-87.63240051
8092,family worker full gospel christian academy assist families childs developmentfamily worker full gospel christian academy assist families childs development,newark,New Jersey,40.73150635,-74.17438507
8109,financial rep cash handle ship receive transfer merchandise store inventory,Niskayuna,New York,42.80578232,-73.89696503
8114,supervisor distribution operations unite state postal service schedule employees assign staff match work load give service safety talk address work performance submit report timely,Cincinnati,Ohio,39.10369873,-84.51361084
8135,security officer ally barton security monitor authorize entrance departure employees visitors persons guard theft maintain security premise write report daily activities irregularities equipment property damage theft presence unauthorized persons unusual occurrences acknowledge alarm escort visitors vendors specify locations answer telephone call take message answer question provide information periodic foot patrol check unsafe condition hazard unlock doors security violations block entrance exit mechanical problems unauthorized persons prepare log report requiresecurity officer shift supervisor secure solutions usa monitor authorize entrance departure employees visitors persons guard theft maintain security premise write report daily activities irregularities equipment property damage theft presence unauthorized persons unusual occurrences acknowledge alarm escort visitors vendors specify locations answer telephone call take message answer question provide information periodic foot patrol check unsafe condition hazard unlock doors security violations block entrance exit mechanical problems unauthorized persons prepare log report require,Sterling,Virginia,39.00611115,-77.42861176
8171,pastry chef pizza elizabethsspastry chef nage create execute seasonal menu plat desserts restaurant also create specials pre desserts needpastry chef root gourmet compose seasonal desserts bakery showcase decorate cake special occasion birthdays weddings produce desserts cater events site banquetpastry chef assistant stella prep plat desserts dinner service peoplepastry chef assistant stowe mountain lodge recipe development large scale prep desserts house cater eventspastry cook restaurant august morning afternoon production plat desserts dinner servicepastry cook chatham bar inn bake breakfast pastries bread people create elegant desserts buffet work action station beach house large scale productioncamp counselor girl scout green white mountain resident camp counselor camp wapanacki schedule plan activities children age responsible care take children week,Chatham,Massachusetts,41.68258286,-69.96170044
8182,operations manager medical transport llc manage bill dept large state wide ambulance service,Virginia Beach,Virginia,36.84512711,-75.97543335
8195,program support analyst gnostech,Philadelphia,Pennsylvania,39.95106125,-75.1656189
8199,data analysis oracle license data entry data analysis contract compliance,redwood shores,California,37.53187943,-122.24802399
8205,executive director government affairs actavis plc direct state government state regard legislative issue affect company goalsdirector government affairs watson actavis state government lobbiest promote executive director,Parsippany,New Jersey,40.8596344,-74.42334747
8215,home health aide work work parttime senior resourcesnan unemployed,Columbia,South Carolina,34.00928497,-81.03709412
8226,manager layelly suker boss,Linden,New Jersey,40.62958527,-74.24996185
8231,park recreation city albuquerque maintain park location trash pick work machine,albuquerque,New Mexico,35.08424759,-106.64923859
8234,purchase agent assistant travis county work direction purchase agent state stature team specialize develop procure new reoccurring construction service contract include engineer architectual professional service rehabilitation civil architectural work system analysis departments agencies work travis county austin texas statute purchase agent responsible direct oversee county procurement process elect appoint officials commissioners court departments purchase office single point contact business travis countyresidential project representative rodriguez engineer laboratories site project manager representative provide perform oversight monitor well compliance observations texas department transportation aviation division concentrate general aviation airports right ways serve liaison party review submittals field test monitor ensure compliance federal state local standards compliance project planconsultant bid proposals inspection independent provide oversight management contract compliance service rehabilitation new utility vertical horizontal rehabilitation development construction specialize develop implement step address contract change order modifications timeline extensionsutility manager fort bliss water service company american state utility service inc direct fort bliss water service company fort bliss army post main cantonment remote sit texas new mexico supervisoed direct three divisions include operations maintenance rehabilitation internal third party team capital improvement third party construction service independent construction company work support implementation million dollar year capital improvement program well maintain water distribution wastewater collection systems fort bliss remote sitproject manager worldwide service project manager soto cano air base honduras oversee construction financials operations develop estimate proposals construction project vertical horizontal oversee army corp engineer multiple award task order contract matoc contract central americafull time engineer student city austin take sabbatical complete civil engineer degree work part time provide construction management consultant service conflict government private party solution exist amicable let finddivision manager infrastructure record survey austin water utility part city council directive create real estate asset management program consolidate utility coordination program austin water utility awu capital improvement program private development project objective create visual map would identify construction conflict allow consolidation resources oversee survey team include review language easement property document assets acquire transfer awu map record implement program reduce review time transfer data build draw real time arcgis data source include update build draw within months reduce record backlog intersection draw months less weeks receive complete projectprogram manager construction inspection service austin water utility city austin emphasize develop policies directives improve performance inspection long term viability water wastewater line liason field authority capital improvement project conflict department implement change new capital improvement project involve water meet directors engineer personnel review construction inspection budget develop need review budget project fund awu create grant proposal environmental remediation support provide assistance contractors plumbers inspection executive team legal counsel customers involve dispute resolution awu evaluate procedures fund request fund utility street emergency repair events implement policies change reduce cost improve performance create career development path construction inspection personnel environmental inspection public work utility personnel create develop continue education program eng technical personnel emphasis water one three individuals assign emergency operations management center direct department national state emergencies perform field test write evaluations new products standard products process create award emergency operations contract awu support field personnel represent city technical expert water infrastructure litigation case involve injuries damage contract dispute create develop sop inspection practice materials test protocols use local government inspection entities central texas council government assign city auditors legal office evaluate internal fraud case review capital improvement program emphasis property real estate purchase record management,Austin,Texas,30.26497841,-97.74659729
8244,senior retail associate goodwill industries international,Rockville,Maryland,39.08417892,-77.1529007
8255,director retail sales manzo food brokerretail business development manager manzo food broker sales market consumer products retail account florida customers include publix winn dixie sweet bay albertsons othershold numerous position unilever customer business manager broker manager unit manager,Blackfriars,Overseas,51.51104355,-0.1035079
8282,paralegal santander consumer usacollector triad financial,North Richland Hills,Texas,32.83886719,-97.21426392
8297,sales bath body work set promotional items store floorbackroom target stock extra products stockroom,Kansas City,Missouri,39.09979248,-94.57855988
8314,server pappis prepare food per customer request clean buss table daily operate sanitize dishwasherhousekeep comfort inn clean areas facility remove waste dispose trash sort wash dry fold prepare laundry,lees summit,Missouri,38.91321564,-94.37467194
8320,owner sandra possing life coach life coachbootcamp instructor basic train,San Francisco,California,37.78007889,-122.42015839
8325,field service train coordinator globalmed telemedicine coordinate monitor improve field service activities coordinate train schedule provide support guidance service personnel perform site routine service include installation maintenance repair ensure field service effective customers requirements meetpurchase assistant globalmedia grou llc allstaff inc responsible process purchase request ensure order process accurate timely manner perform support function purchase staff accordance establish policies enter purchase order appropriate systems stay date ship arrival status merchandise update systems accordingly communicate order information status end users others direct purchase staff track order way product arrival delivery work account correct invoice issue assist production coordination various report discuss suppliers concern service issue quality late deliveries etc expedite supplier deliveries requiretraffic coordinator news traffic weather cablevision media sales schedule network ads promos tri state area interact via telephone email employees level senior management work multiple databases create revenue report serve backup supervisor order entry continuity network across tri state areatechnical support service representative prosearch inc staff agency cablevision systems corporation temporary inbound customer service technical support perform equipment diagnostics successful adherence metrics att aht keep record customer interactions transactions record detail inquiries complaints comment well action take via research follow resolve customers service bill complaints troubleshoot exchange equipment refund money adjust bill cross sell sell products service set new order change serviceadministrative assistant customer service representative asap temporaries lloyd staff answer product inventory inquiries place order ship products organize application interview process verify information reception meet greet compose memos letter basic account function verify medical staff credentials organize photo processself employ license sales agent weichert realtors interview clients determine type properties prefer prepare document representation contract purchase agreements close statements lease act intermediary negotiations buyers sellers coordinate appointments show home prospective buyers generate list properties compatible buyers need financial resources promote sales properties advertisements open house participation multiple list service confer escrow company lenders home inspectors pest control operators ensure term condition purchase agreements meet close date review property list trade journals relevant literature attend conventions seminars staff association meet remain knowledgeable real estate markettraffic manager air america radio new business responsible attain highest possible commercial revenue local network affiliate oversee format commercial talk show program create daily traffic log institute procedures job descriptions newly create department coordinate department head production promotions program supervise continuity director two assistants educate sales staff new traffic system sales order entry train update employees departmental protocoltraffic manager account executive wkjy wbzo wmjc whli barnstable broadcast long island radio group manage commercial inventory value upwards million dollars project follow completion deadline drive environment organize computer train class provide support multi level management work sales staff inputting sales order merge commercials music produce air program service exist account obtain order establish new account plan organize daily work schedule call exist potential sales leadtraffic manager receptionist jarad broadcast wlir wdre manipulate commercial inventory insure placement order reconcile commercial log generate weekly monthly bill input sales order recruit interview hire individuals internship program meet greet direct phone call distribute mail,Morris Plains,New Jersey,40.83908081,-74.4771347
8326,peace corps volunteer peace corpsflight coordinator procter gamble,Washington,District of Columbia,38.89206314,-77.01991272
8339,financial analyst sony work directly media business unit monthly report include inventory flash forecast support million net sales recruit account service center include analyze trial balance research process month end journal entries areas duties require strong skills support financials range different product categories exceed job position expectations goals work closely part implementation automate sales incentive program reduce need manual calculation promotional accruals participate bpo offshore initiative enable time save close deadlines fix cost reductions implement automation blackline account reconciliations enable share service use time efficiently greater analysis general ledger account make recommendations update streamline balance sheet commentary result accurate analysis user friendly word work closely market team regard reserve analysis customer rebate reduce number erroneous payments make dealers keep tighter control post audit claim complete chart account initiative reduce general ledger account review financial statements analyze revenues cost expense work market team meet senior management deadlines end user report participate sales audit regard financial service discrepancies bank fraudfinancial analyst communications detail handle metrics report month end close budget forecast analysis engineer cancel check verification bank could determine fraud publish operate expense multiple sales regions prepare office rent budget north region work closely real estate business unit responsible consolidate publish weekly revenue result forecast country specific voice data unit sales non recur revenue sales headcount revenue prepare accruals perform balance sheet account analysis prepare bank reconciliationssenior accountant verizon years mobile communications company promote lease division nyc month end close responsibilities include journal entries lease analysis revenue market analysis perform monthly analysis western market identify issue negatively impact bill revenue stream collaborate management responsible preparation period end financial statements balance sheet variance analysis perform capital operate lease analysis well revenue recognition account test,Tokyo,Overseas,35.68992615,139.6917572
8351,asst human resources mycom north america mycom privately lead global provider best class oss service assurance software solutions innovative ict engineer service telecommunications industry develop implement program initiatives support mycoms strategic objectiveshuman resources director mycomhuman resources manager aramark build maintain alliances partnerships clients manage daily operations communicate client daily basis ensure quality level service acheived respond investigate complaints managers employees regard violations company policies discrimination sexual harassment business conduct standards etc provide counsel advice coach leaders front line managers employees issue performance management investigations termination decisions corrective action policies procedures etc provide compliance safety relate business train employees coordinate risk management process aramark officials identify evlauating monitor communicate enforce policies standards order minimize eliminate riskhuman resources manager mycom,Slough,Overseas,51.50934601,-0.59544772
8356,sales associate macys greet customers sell merchandise use sales techniques recommend merchandise selection help customers locate merchandise base need process credit card check cash payments balance cash register make sure recovery back merchandise complete keep dress room neat cleansales associate macys greet customers sell merchandise use sales techniques recommend merchandise selection help customers locate merchandise base need process credit card check cash payments balance cash register make sure recovery back merchandise complete keep dress room neat cleansales associate sear hometown outlet store inc perform various sales register transactions include ring purchase process cash credit card payments count register provide customer service answer customer public inquiries clean room work areas greet customers inspect merchandise manage inventory sell merchandise use sales techniques provide customer service arrange merchandise display inspect merchandisecustomer service kohls department store follow store policies merchandise return complete sales function compliance establish policies procedures professional courteous manner operate cash register prepare customer receipt efficiently balance cash register end shift schedule process credit card check merchandise credit gift card cash payments complete sales function compliance establish policies procedures professional courteous manner maintain high level customer service ensure merchandise recovery completeretail salvation army rag clothe past date tag hang clothe rack take clothe dress room put back rack oragnized display shelfs put hangers awayoffice coordinator mahindra satyam computer service originally hire temporary employee convert full time office coordinator base performance support two offices locate irvine employees santa clara employees perform administrative office management duties necessary support corporate offices senior executives management team handle incoming call use cisco voice phone system professional friendly manner effectively politely greet visitors vendors mange clean professional safe work environment inspect schedule maintenance ensure office equipment properly account safe work condition perform general clerical duties include limit photocopy fax mail file order office supply collaborate shore team organize workshops include send email employees keep track number participate coordinate hotel management book conference room within company budget successfully establish office supply projector lunch adequate amount participate receive recognition valuable support commitment collaboration successful organizationoffice coordnator mahindra satyam support two offices locate irvine employees santa clara employees handle incoming call use cisco voice phone system professional friendly manner perform administrative office management duties necessary support corporate offices senior executives management team mange clean professional safe work environment inspect schedule maintenance ensure office equipment properly account safe work condition perform general clerical duties include limit photocopy fax mail file order office supply proficient word excel outlook adobe reader,Hoffman Estates,Illinois,42.06296158,-88.12294006
8358,finance controller network magazine oversee day day account finance activities include payment period end close report manage scale business operations respect administrative finance areadirector interim controller cadence design systems manage period end close payment include payroll process effectively train finance staff comply corporate standards cooperate external auditors facilitate completion annual financial audit oversee periodic tax file annual chinese municipal government certification process different cities participate regional bank centralization platform change effectively engineer procure pay ptp process execute sap system implementation asia region lead significant improvement internal control maintain operational efficiencies internal customer satisfaction implement specific region wide guidelines policies change areas procurement travel across nine sit within five countries design conduct train sessions new policies change process employees region establish manage workplace resources department asia region cover five countries lead facilities lease negotiation effectively avoid lease rental costfinance manager cadence design systems act trust business partner provide financial management support executives senior management team departments include information technology corporate market sales customer support professional service annual plan budget forecast expense revenue headcount capital expenditures cash flow hoc analyse provide advisory support customer contract negotiation base gaap corporate policies revenue recognition expense objectives refine implement integrate financial policies practice process reflect change organization perform financial analysis include roi major corporate initiatives actively participate corporate internal control efforts include perform test select control policies procedures relate sarbanes oxley actsenior associate ernst young plan manage risk base audit business process system control collaborate various level client personnel include executive management execute sap pre post implementation review effectively interact level client personnel include senior executives formulate audit find management recommendations via write report assist manage audit budget forecast resource allocation,Taipei,Overseas,25.03841209,121.56370544
8372,pastor live word fellowship church live preach gospel jesus christadminiatrative assistant bridge global inc serve grateful heartpastor one womens ministry inspire women god free barbara tolerserver real new orleans style restauranthouse keepıng horseshoe bay resort,Houston,Texas,29.76080322,-95.36950684
8373,research assistant center communication medicinemedical assistant newton wellesley hospitalresearch assistant hartford hospital assist quality assurance study trinity college health fellow recruit patients study analyze data headtutor vision academic mentor program tutor autistic eighth grader twice week local middle school plan events mentor students academic set maintain communication teachers ensure effectiveness success tutor sessionshead science counselor linx camp create organize scientific curriculum children age include biological chemical physical science plan day day activities campers facilitate enrichment team build gameteach assistant trinity college first year mentor bone pigment native metal fall plan consult professor course objectives curriculum provide support students need assistance coursework work class conduct teach assistant hours week reinforce course materialbackserver support staff alta strada restaurant communicate owner staff members produce quality teamwork efficient service demonstrate knowledge entire menu specialsintern brigham women hospital thoracic surgery conduct experiment investigate efficacy nanoparticles deliver chemotherapy ovarian cancer cells observe murine intraperitonial tumor removal surgeries perform practice surgeries decease animals study confocal microscopy flow cytometry cell culture bioluminescent image techniquescoach university connecticut field hockey camp motivate players field reinforce enthusiasm good sportsmanshipintern brigham women hospital cytogenetics observe research cytogenetics case study result powerpoint presentation gain experience knowledge pcr fishintern harvard medical school neuroscience research perform pcr gel electorphoresis assist research gene responsible walker warburg syndrome,Newton,Massachusetts,42.33802795,-71.21157837
8382,web producer teleflora comweb designer equator llccreative web designer developer myspace musicfront end engineer sony media software serviceweb developer myspaceweb designer consultant self employmentweb developer spike digital,Santa Monica,California,34.01093292,-118.49151611
8385,security officer sectek security service inc patrol site monitor cctv write report grant access check card check vital equipment like server fire panel,Reston,Virginia,38.960186,-77.35449982
8389,fedex responsibility assist customers area self service print ship pack open store close prepare deposit bank register till daily usagecustomer service representative carlson craft enter information print directly customers also serve customer service problems order print wed party print products seasonal holiday important events able give grammar spell format advice education field english,mankato,Minnesota,44.16613007,-94.00541687
8400,manager public relations strategic communications neopost usaproduct market manager neopost usaproduct market manager management resources group incmarket manager build concepts manage market program nine part time employees create yearly budget market forecast direct market telemarketing efforts conduct market research measure return investment market sales program write manuals event market telemarketing staff negotiate event participation vendors seek market expansion opportunitiesconsultant clayton hold contract claytons special service division quantum service prepare achieve standard poors rat responsible final draft presentation process flow policies procedures manuals conduct market research data analysis competitors manage project full life cyclemarket response manager clayton hold investigate plan industry conferences establish strategic participation host industry events conferences seminars efforts create process measure corporate return investment conference attendance establish internal speakers bureau launch successful speak campaign establish corporate leaders industry experts establish manage project workflow meet aggressive deadlines primary accountability create high impact corporate proposals sales presentations strategic correspondence partner business unit managers ensure high quality accurate effective write representation corporate products service create database vet compliant proposal content use proposals rfps rfis engagement letter create process manage completion vendor assessmentscompliance operations associate clayton hold conceptualize launch regulatory compliance profile database create launch process manage clayton residential client profile proprietary compliance software manage process full life cycle communications client service managers clients programmers perform final change system clients communicate clients gain ongoing understand clients need establish improve systems alleviate risk factor claytons core business units lead initiative company wide track system provide work flow business need project management provide compliance flash news release internal external client base consult portfolio reconnaissance department guide creation portal user manualcompliance train specialist clayton hold launch train program compliance software product provide high level client satisfaction provide detail comprehensive compliance software train sessions clients level develop train manuals courseware base direct indirect client requirements write user manual trainers manual integration trouble shoot guide claytons compliance software seek new business cross sell opportunities gain understand client train visit step sales function compliance toolkit software product need engage full life cycle sales process include demo price negotiations proposal writeassociate manager senior bank recruitor management search incassociate msi launch bank division build become profitable division responsible nearly company sales achieve numerous award excellence include recently consultant year establish maintain business partner work closely presidents ceos human resources hire managers develop edit press release newsletters public relations market efforts company recruit bank financial service information technology manufacture sales industries work retain exclusive basis facilitate client visit employers interview host morning meet management train sessions judy jarvis show nationally syndicate talk radio showaffiliate coordinator judy jarvis show establish maintain alliance affiliate press nationwide research determine program target market segment compose broadcast fax monthly newsletter press release recipients nationwide assist production live radio show identify newsworthy topics prescreening callers plan facilitate remote appearances occasionally lead discussions air write liners topics three hour showassistant owner director american model talent coordinate supervise competitions aspects entertainment industry act liaison negotiator agents directors host vip function agents directors honor guests,Bagneux,Overseas,48.79789734,2.31370258
8408,administrative coordinator ericsson office managementstudent teacher dekalb high school humanities iii classsecurity officer security associate alarm verification report physical walk,SCHAUMBURG,Illinois,42.02624512,-88.06970215
8427,cashier server detroit zoo work front serve line food cook food take order serve costumers also work cash register,Royal Oak,Michigan,42.4897995,-83.14428711
8433,nan yoyo donuts coffee barinstructor national karatecashier menards,Minnetonka,Minnesota,44.93488312,-93.46705627
8442,actor performance riverside perform stage company production shrek musicalserver california pizza kitchen greet serve guests din roomdance unit instructor milton elementary school teach graders dance style base current school studysales associate attitude dancewear fit sell dance footwear adults children,Riverside,California,33.9805336,-117.37702179
8454,owner mark langer self employ sales,Charlotte,North Carolina,35.2237854,-80.84114075
8464,office assistant department childern famlys information technologyoffice assistant brighthouse,Leavesden Park,,51.69917297,-0.40584001
8500,sales banana republic stock inventory management assist sales meet daily store goals open close cash registersales vans maintain clean safe work environment assist customers shop experience meet exceed daily monthly sales goalssales home depot ensure store recover ready business scan process daily action list provide excellent customer serviceplatform worker macys stock inventory management maintain clean safe work environmentsecurity force unite state air force secure site detect report unauthorized personnel activities maintain proficiency train certification standards lead manage supervise perform force protection duties operate various field environments perform individual team patrol movements operate communication equipment vehicles special purpose equipment enforce standards conduct discipline adherence laws directives,williamsburg,Virginia,37.27556229,-76.70901489
8505,nan houston methodist hospital retire,Houston,Texas,29.76080322,-95.36950684
8506,forklift driver tri state staff trend offload trailers forklift put merchandise correspond place,Norwalk ,California,33.91378021,-118.07009888
8515,contractor stop leak person digg old pip clean drain,atlanta,Georgia,33.7485466,-84.39150238
8531,produce clerk budweys supermarketsnan budweys,Buffalo,New York,42.8876915,-78.87937164
8544,production isaac morris order manage tshirt,New York,New York,40.71304703,-74.00723267
8554,account manager dorsey hazeltine wynne insurance maintain insure file speak insure telehone person round insure file,Palo Alto,California,37.44510269,-122.16036224
8556,press brake operator readng truck body responsibilities bend form metal type gauge include round bar precise specify measurements ensure hot piece complete expeditiously ensure measurements precise avoid product loss productivity decrease due duplication work efficiently operate hydraulic press brake efficiently operate cincinnati press brake material handler certify fork lift driver effective use shear saw cut sheet metal round flat bar specify measurements precise accuracypress brake operator readng truck body responsibilities bend form metal type gauge include round bar precise specify measurements ensure hot piece complete expeditiously ensure measurements precise avoid product loss productivity decrease due duplication work efficiently operate hydraulic press brake efficiently operate cincinnati press brake material handler certify fork lift driver effective use shear saw cut sheet metal round flat bar specify measurements precise accuracy,Crestview,Florida,30.74964905,-86.56265259
